redirects,not_indexed_by_google,certificate_age,email_submission,request_url_percentage,url_anchor_percentage,meta_percentage,script_percentage,link_percentage,use_iframe,has_suspicious_port,external_favicons,TTL,ip_address_count,check_sfh,count_domain_occurrences,page_rank_decimal,is_malicious
2,0,-73,0,0,0,0,0.125,0.875,0,1,0,30,1,0,0,4.89,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,2.55,1
1,0,0,0,0,0.158730159,0,0.625,0.375,1,1,0,16,2,0,101,3.59,0
0,0,-43,0,0,0,0,0.5,0.5,0,0,0,30,1,0,7,4.64,0
0,0,-219,0,0,0,0,0.378378378,0.621621622,0,1,2,29,2,0,22,5.16,0
2,0,-57,0,0,0.118518519,0,0.206896552,0.793103448,1,1,1,29,1,0,0,4.52,0
2,0,0,0,0,0.176056338,0,0.42,0.58,1,1,0,30,3,0,283,4.76,0
1,0,0,1,0,0,0,0.735294118,0.264705882,1,1,1,30,1,0.5,73,5.3,0
0,0,0,1,0,0,0,0.565217391,0.434782609,1,1,1,28,1,0.5,4,5.3,0
3,0,0,0,0,0,0,0.5,0.5,0,1,0,29,3,0.5,80,5.19,0
0,0,-74,0,0,0,0,0.736842105,0.263157895,0,1,1,29,1,0.5,25,4.78,0
2,0,0,0,1,0,0,0.444444444,0.555555556,0,1,1,27,1,0.5,6,3.7,0
0,0,0,0,1,0,0,0.857142857,0.142857143,0,0,0,30,1,0,3,5.17,0
0,0,0,0,0,0.4,0,0,1,0,1,0,30,1,0,0,0,1
1,0,-88,0,0,0.718518519,0,0.4375,0.5625,0,1,0,30,2,1,328,5.1,0
2,0,-274,0,0,0,0,0.588235294,0.411764706,1,0,1,26,1,0,1,4.81,0
1,0,0,0,0,0.068965517,0,0.047619048,0.952380952,1,1,2,30,1,0,0,4.93,0
0,0,-289,0,0,0,0,0.217391304,0.782608696,0,1,6,30,1,0.5,1,4,0
1,0,-25,0,0,0,0,0.388888889,0.611111111,0,1,1,19,2,0,0,5.49,0
0,0,-56,0,0,0.704918033,0,0.1,0.9,1,1,1,30,1,0.5,29,4.68,0
4,0,0,0,0,0.95890411,0,0.321428571,0.678571429,1,1,0,26,1,0.5,315,5.41,0
1,0,-99,0,0,0,0,0.166666667,0.833333333,0,1,2,30,7,0,5,4.69,0
0,0,-43,0,0,0,0,0.666666667,0.333333333,0,1,0,30,1,0,1,4.9,0
0,0,-71,0,0,0,0,0.487179487,0.512820513,1,1,0,30,1,1,235,5.54,0
1,0,-23,0,0,0,0,0.583333333,0.416666667,0,0,0,30,1,0,2,4.28,0
0,0,-139,0,0,0,0,0.823529412,0.176470588,0,1,0,30,1,0,8,5.34,0
1,0,-272,0,0,0,0,0.466666667,0.533333333,1,1,3,30,3,0,4,4.73,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
0,0,-162,0,0,0,0,0.571428571,0.428571429,1,1,1,30,2,0,52,5.35,0
0,0,-39,0,0,0.155172414,0,0.363636364,0.636363636,1,1,2,30,2,0,42,3.22,0
0,0,-61,0,0,0,0,0.379310345,0.620689655,0,1,1,30,3,0,51,4.86,0
0,0,-304,0,0,0,0,0.378378378,0.621621622,1,1,5,30,2,0.5,26,5.58,0
0,0,-150,0,0,0.162790698,0,0.590909091,0.409090909,1,1,1,30,3,0.5,14,5.18,0
2,0,0,0,0,0.162162162,0,0.192307692,0.807692308,1,1,0,30,1,0,67,5.49,0
1,0,-306,0,0,0,0,0.333333333,0.666666667,0,1,0,30,3,0,130,5,0
1,0,-110,0,0,0,0,0.388888889,0.611111111,1,1,1,20,1,0,50,5.37,0
2,0,0,0,0,0,0,0.310344828,0.689655172,0,1,4,28,1,0.5,6,4.45,0
0,0,-67,0,0,0.228571429,0,0.432098765,0.567901235,0,1,0,30,1,0,132,3.43,0
0,0,-34,0,0,0.961538462,0,0,1,0,1,0,20,2,0,28,4.91,0
2,0,0,0,0,0.854166667,0,0.272727273,0.727272727,0,1,2,29,1,0,0,0,1
1,0,-327,0,0,0,0,0.416666667,0.583333333,0,1,3,19,2,0,7,4.97,0
0,0,0,0,0,0.142857143,0,0.461538462,0.538461538,0,0,1,29,1,0,19,0,1
1,0,-58,0,1,0,0,0,0,0,0,0,30,1,0,0,5.46,0
0,0,-272,0,0,0,0,0.466666667,0.533333333,1,1,1,29,1,1,13,5.47,0
1,0,-53,0,0,0,0,0.518987342,0.481012658,1,1,0,30,1,0,800,5.47,0
0,0,-294,0,0,0.920634921,0,0.181818182,0.818181818,0,0,0,29,1,0,75,5.04,0
1,0,-234,0,0,0,0,0.214285714,0.785714286,1,1,1,29,2,0.5,10,5.2,0
2,0,-20,0,0,0.07253886,0,0.463414634,0.536585366,0,1,3,29,1,0.5,61,5.38,0
3,0,-45,0,0,0.036764706,0,0.3,0.7,1,1,1,29,1,0,317,5.14,0
1,0,0,0,0,0,0,0.35,0.65,1,1,4,20,2,0,8,5.12,0
1,0,0,0,0,0,0,0.210526316,0.789473684,0,1,0,13,1,0,24,4.99,1
1,0,0,0,0,0,0,0,0,0,1,0,30,1,0,0,5.02,0
1,0,0,0,1,0,0,0.071428571,0.928571429,0,1,0,30,2,0,29,3.11,0
0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,1.62,1
1,0,-252,0,0,0,0,0.333333333,0.666666667,1,1,4,30,2,0,9,5.61,0
1,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,0,5.08,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,30,1,0,1,1.5,1
2,0,-60,0,0,0.546875,0,0.19047619,0.80952381,0,1,2,21,1,0,0,5.31,0
0,0,-371,0,0,0,0,0.777777778,0.222222222,1,1,0,30,3,0,132,4.9,0
0,0,-364,0,0,0,0,0.625,0.375,1,1,1,26,4,0.5,11,5.12,0
4,0,0,0,1,0,0,0.117647059,0.882352941,0,1,4,30,4,0,0,4.83,0
1,0,-54,0,0,0.119402985,0,0.238095238,0.761904762,0,0,0,30,1,0,168,4.92,0
0,0,-31,0,0,0.333333333,0,0.214285714,0.785714286,0,1,1,30,3,0.5,113,4.98,0
1,0,0,0,0,0,0,0.444444444,0.555555556,1,0,1,29,1,0.5,0,4.57,0
0,0,-78,0,0,0.032258065,0,0.666666667,0.333333333,0,1,0,29,2,0,40,5.33,0
0,0,-256,0,0,0,0,0.666666667,0.333333333,0,1,1,30,3,0,19,4.88,0
0,0,-31,0,0,0,0,0.266666667,0.733333333,1,1,0,29,1,0,251,5.4,0
2,0,-73,0,0,0,0,0.266666667,0.733333333,0,1,0,30,1,0,33,3.66,0
0,0,0,0,0,0,0,1,0,0,1,0,30,1,0,1,0,1
3,-1,0,0,0,0,0,0.461538462,0.538461538,1,1,0,20,1,1,6,5.55,0
1,0,-266,0,1,0,0,0,0,0,1,0,30,1,0,0,4.12,0
1,0,-301,0,1,0,0,0.442622951,0.557377049,0,1,0,28,3,0,35,5.8,0
0,0,-56,0,0,0,0,0.470588235,0.529411765,0,0,2,30,1,0,187,4.81,0
2,-1,-347,0,0,0,0,0.711805556,0.288194444,0,1,1,13,1,0,12,5,0
1,0,-277,0,0,0,0,0.538461538,0.461538462,0,1,2,19,2,0,0,5.12,0
0,0,-231,0,0,0,0,0.516129032,0.483870968,1,0,1,30,1,0,33,4.69,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,2.81,1
1,0,0,0,0,0.411764706,0,0.538461538,0.461538462,0,0,0,30,1,0.5,236,4.55,0
0,0,-136,0,0,0.990291262,0,0.4,0.6,0,0,2,30,1,0,103,3.23,0
0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,1,0,1
0,0,-236,0,0,0,0,0.555555556,0.444444444,1,1,1,30,1,1,29,4.99,0
1,0,-69,0,1,0,0,0.5,0.5,0,1,0,29,1,0,0,0,1
1,0,-58,0,1,0,0,0,0,0,0,0,30,1,0,0,5.18,0
1,0,0,0,0,0.98245614,0,0.382352941,0.617647059,0,1,0,30,2,0,180,5.08,0
0,0,-33,0,0,0,0,0.388059701,0.611940299,1,0,2,26,1,0,156,3.52,0
0,0,-363,0,0,0,0,0.4,0.6,0,1,1,29,4,0,0,5.49,0
3,0,-99,0,0,0,0,0.105263158,0.894736842,1,1,0,13,2,0,15,4.55,0
1,0,0,0,0,0.027472527,0,0.647058824,0.352941176,1,0,0,30,1,1,178,3.65,0
0,0,-282,0,0,0.109090909,0,0.285714286,0.714285714,1,1,0,30,3,0,266,4.57,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,27,1,0,1,2.64,1
0,0,-152,0,0,0,0,0.65625,0.34375,0,1,1,30,2,0,26,5.63,0
1,0,0,0,0,0,0,0.75,0.25,0,1,1,30,2,0,0,2.46,1
0,0,-224,0,0,0,0,0.647058824,0.352941176,0,1,0,30,2,0.5,3,5.31,0
1,0,-87,0,0,0.071428571,0,0.25,0.75,0,0,2,28,1,0,0,4.75,0
1,0,0,0,0,0,0,0.727272727,0.272727273,1,1,1,29,2,0.5,6,5.31,0
1,0,-235,0,0,0,0,0.142857143,0.857142857,0,1,4,30,2,0,21,5.15,0
0,0,0,0,0,0.797297297,0,0.666666667,0.333333333,0,0,0,30,1,0,33,4.47,0
1,0,0,0,0,0,0,0.142857143,0.857142857,1,1,0,30,1,0.5,91,5.27,0
0,0,-85,0,0,0,0,0.318181818,0.681818182,1,1,0,30,2,0,21,3.7,0
0,0,-383,0,0,0,0,0.516129032,0.483870968,1,1,4,30,2,0,13,5.15,0
1,0,-395,0,0,0.296551724,0,0.128205128,0.871794872,1,1,0,28,1,0,178,5.01,0
0,0,-207,0,1,0,0,0.136363636,0.863636364,0,1,8,30,1,0,1,5.13,0
1,0,-168,0,0,0,0,0.533333333,0.466666667,1,1,1,29,2,1,0,5.08,0
0,0,0,0,1,0,0,0,0,0,1,0,30,12,0,1,0,1
0,0,-35,0,1,0,0,0,0,0,0,0,24,1,0,0,4.98,0
0,0,-270,0,0,0,0,0.666666667,0.333333333,0,1,1,30,2,0.5,7,6.43,0
3,0,0,0,0,0,0,0,1,0,0,0,24,1,0,7,5.01,0
3,0,0,0,0,0,0,0.26,0.74,1,1,2,29,1,0,22,4.52,0
1,0,-259,0,0,0,0,0.409090909,0.590909091,0,1,2,19,2,0.5,7,5.01,0
1,0,-373,0,0,0,0,0.222222222,0.777777778,0,1,5,30,2,0,9,5.59,0
1,0,-67,0,0,0,0,0.333333333,0.666666667,0,1,3,30,4,0,122,5.14,0
0,0,-94,0,0,0,0,0.423076923,0.576923077,1,0,0,30,1,0.5,215,5.22,0
1,0,0,0,0,0,0,0.7,0.3,0,1,0,30,1,0,1,2.79,1
0,0,-53,0,0,0,0,0.723214286,0.276785714,1,1,2,30,1,0,82,4.37,0
0,0,-206,0,0,0,0,0.384615385,0.615384615,0,1,0,30,3,0.5,4,5.55,0
0,0,0,0,0,0.037037037,0,0.727272727,0.272727273,1,0,1,29,1,0.5,13,5.01,0
1,0,-382,0,0,0,0,0.266666667,0.733333333,1,1,0,10,1,1,0,4.68,0
1,0,-59,0,0,0,0,0.25,0.75,0,1,1,30,1,0.5,2,4.53,0
2,0,-52,0,0,0,0,0.210526316,0.789473684,0,1,5,30,3,0.5,3,5.72,0
0,0,-71,0,0,0.297297297,0,0.285714286,0.714285714,0,0,0,27,1,0,261,5.27,0
1,0,0,0,0,0,0,0.333333333,0.666666667,0,1,0,30,2,0.5,1,5.65,0
1,0,0,0,0,0,0,0.428571429,0.571428571,0,1,0,30,4,0,47,6.11,0
1,0,0,0,0,0,0,0.222222222,0.777777778,1,0,1,30,1,0,32,5.25,0
1,0,-257,0,0,0.352112676,0,0.428571429,0.571428571,0,1,0,30,1,1,958,5.56,0
1,0,-16,0,0,0.128205128,0,0.733333333,0.266666667,1,0,1,30,1,0.5,30,4.64,0
0,0,-41,0,0,0.93006993,0,0.235294118,0.764705882,1,1,4,15,1,0,107,5.37,0
1,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
0,0,0,0,0,0,0,0.25,0.75,0,0,0,30,1,0.5,13,5.79,0
1,0,-66,0,0,0,0,0.777777778,0.222222222,1,1,0,29,3,0,49,3.38,0
0,0,0,0,1,0,0,0.636363636,0.363636364,0,1,0,29,1,0,0,4.93,0
1,0,0,0,0,0,0,0.611111111,0.388888889,1,1,0,30,1,0.5,7,5.06,0
1,0,0,0,1,0,0,0,0,0,0,0,30,1,0,2,4.29,0
1,0,-166,0,0,0,0,0.171428571,0.828571429,1,1,3,30,4,0.5,0,3.39,0
0,0,-45,0,0,0.018867925,0,0.277777778,0.722222222,0,0,2,30,1,0.5,58,5.29,0
0,0,-27,0,1,0,0,0,0,0,1,0,30,1,0,1,5.05,0
0,0,-272,0,0,0.041198502,0,0.82,0.18,0,1,2,30,4,0,532,5.07,0
1,0,0,0,0,0,0,0.214285714,0.785714286,0,0,0,30,1,0,20,5.41,0
0,0,-86,0,0,0,0,0.307692308,0.692307692,0,0,0,30,1,0,124,4.59,0
0,0,0,0,1,0,0,0,1,0,1,0,29,4,0,0,3.24,0
0,0,-62,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,5.08,0
0,0,-49,0,0,0,0,0.066666667,0.933333333,0,1,0,29,2,0,165,5.12,0
0,0,-192,0,0,0,0,0.47826087,0.52173913,0,1,2,30,1,0,0,5.49,0
0,0,-214,0,0,0,0,0.558823529,0.441176471,0,1,1,10,3,0,4,5.08,0
0,0,-55,0,0,0,0,0.441860465,0.558139535,0,0,1,30,1,0,127,5.35,0
0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,1,0,1
2,0,-262,0,0,0.186666667,0,0.363636364,0.636363636,0,1,0,20,2,0,117,4.22,0
0,0,-356,0,1,0,0,0,1,0,0,0,28,1,0,0,4.67,0
1,0,0,0,1,0,0,0.384615385,0.615384615,0,0,0,30,1,0.5,4,5,0
0,0,0,0,0,0,0,0.75,0.25,0,1,0,30,2,0,129,5.35,0
1,0,0,0,1,0,0,0.058823529,0.941176471,0,1,3,30,3,0,11,5.66,0
0,0,-63,0,0,0,0,0.733333333,0.266666667,0,1,1,30,2,0,2,5.17,0
0,0,-68,0,0,0,0,0.740740741,0.259259259,0,1,0,30,1,0.5,7,4.97,0
0,0,-375,0,0,0.988950276,0,0.486486486,0.513513514,1,1,1,10,4,0,141,4.91,0
1,0,-213,1,0,0.055934516,0,0.684210526,0.315789474,0,1,1,28,2,1,732,4.71,0
0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,0,1
0,0,-74,0,0,0.224,0,0.037974684,0.962025316,1,1,0,30,1,0,208,3.19,0
0,0,-74,0,1,0,0,0,0,0,0,0,30,1,0,0,0,1
0,0,-235,0,0,0,0,0.5,0.5,0,0,0,30,1,0.5,1,4.77,0
3,0,-284,0,0,0,0,0.538461538,0.461538462,1,1,1,30,3,0,69,5.14,0
1,0,-65,0,0,0,0,0.294117647,0.705882353,1,1,5,23,4,0,61,10,0
0,0,-75,0,0,0,0,0.010416667,0.989583333,0,1,1,15,1,0,81,9.13,0
1,0,-189,0,0,0,0,0.111111111,0.888888889,0,1,1,30,2,0,1035,6.08,0
0,0,-75,0,0,0,0,0.066666667,0.933333333,0,1,1,11,1,0,37,9.13,0
2,0,-358,0,0,0,0,0.1,0.9,1,1,0,28,1,0,96,5.41,0
0,0,-36,0,1,0,0,0,1,0,0,0,30,1,0,3,0,0
0,0,-37,0,0,0.088888889,0,0.5,0.5,0,1,0,29,1,0,0,4.93,0
2,0,-198,0,0,0,0,0.533333333,0.466666667,0,1,1,29,2,0,16,6.61,0
1,0,0,0,0,0,0,0.535211268,0.464788732,1,1,2,30,4,0,178,6.22,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,30,1,0.5,66,10,0
0,0,-55,0,0,0.596153846,0,0,1,0,1,1,29,1,0,50,3.11,0
2,0,0,0,0,0.8,0,0,1,0,1,0,28,1,0,6,3.36,1
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,22,4,0,96,10,0
1,0,-65,0,0,0,0,0.294117647,0.705882353,1,1,5,28,4,0,61,10,0
2,0,-33,0,0,0,0,0.350877193,0.649122807,0,1,2,30,2,0,0,4.99,0
3,0,-75,0,0,0,0,0.692307692,0.307692308,1,1,1,30,1,0,10,4.33,0
0,0,-127,0,0,0,0,0.375,0.625,1,1,1,27,2,0,744,5.32,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,30,1,0.5,28,6.92,0
1,0,-283,1,0,0,0,0.47826087,0.52173913,0,1,0,30,4,0,480,3.71,0
3,0,-165,0,0,0,0,0.444444444,0.555555556,0,1,6,29,4,0,392,6.05,0
1,0,-243,0,0,0,0,0.6875,0.3125,0,1,4,8,3,0,88,8,0
2,0,-203,0,0,0.5,0,0.5,0.5,0,1,0,3,2,0,11,5.44,0
2,0,0,0,0,0.833333333,0,0.2,0.8,0,1,1,13,4,0,16,10,0
1,0,-65,0,0,0,0,0.294117647,0.705882353,1,1,5,1,4,0,61,10,0
1,0,0,0,0,0,0,0.3,0.7,1,1,3,9,4,0,25,4.79,0
1,0,-243,0,0,0,0,0.6875,0.3125,0,1,4,5,3,0,88,8,0
2,0,-382,0,0,0,0,0.294117647,0.705882353,0,1,1,30,2,0,3,5.64,0
0,0,-75,0,0,0,0,0.045454545,0.954545455,0,1,1,11,1,0,17,9.13,0
2,0,-157,0,0,0,0,0.5,0.5,1,1,1,30,2,0,54,5.03,0
2,0,-329,0,0,0,0,0.716216216,0.283783784,0,1,5,30,4,0,140,6.22,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,26,4,0,98,10,0
2,0,-317,0,0,0.025362319,0,0.549450549,0.450549451,1,1,1,28,2,0.5,46,5.08,0
2,0,-226,0,0,0,0,0.588235294,0.411764706,0,1,1,8,2,0,198,5.41,0
1,0,0,0,0,0,0,0.5,0.5,0,0,0,30,1,0,0,3.02,1
2,0,-161,0,0,0,0,0.538461538,0.461538462,0,1,1,30,2,0,582,6.7,0
2,0,-49,0,0,0,0,0.5,0.5,1,0,0,30,1,0,43,5.62,0
0,0,-65,0,0,0.153179191,0,0.285714286,0.714285714,1,1,0,30,1,0,319,3.99,0
1,0,-282,0,0,0,0,0.666666667,0.333333333,1,1,3,30,1,0.5,88,5.47,0
0,0,-75,0,0,0,0,0.041666667,0.958333333,0,1,1,30,1,0,19,9.13,0
1,0,-39,0,1,0,0,0,0,0,1,0,30,12,0,3,2.92,0
1,0,-207,0,0,0,0,0.5,0.5,0,0,0,30,1,0,0,2.99,0
0,0,-329,0,0,0,0,0.4,0.6,0,1,0,30,1,0,13,5.11,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,17,4,0,98,10,0
0,0,-169,0,0,0.139534884,0,0.2,0.8,0,1,2,30,2,0.5,163,0,0
3,0,0,0,0,0,0,0.222222222,0.777777778,0,1,0,30,4,0,8,5.89,0
1,0,-45,0,0,0.5,0,0,0,0,1,0,30,4,0,2,6.11,0
0,0,-67,0,0,0.407407407,0,0.285714286,0.714285714,0,1,0,14,1,0,2,5.47,0
1,0,0,0,0,0,0,0.315789474,0.684210526,0,0,2,30,1,0,1,2.04,1
1,0,-243,0,0,0,0,0.659090909,0.340909091,0,1,4,29,3,0,68,8,0
2,0,-303,0,0,0,0,0.3,0.7,1,1,0,30,2,0,7,5.01,0
2,0,0,0,0,0,0,0,0,0,1,0,26,2,0,0,2.86,1
3,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,30,1,0.5,66,10,0
0,0,-58,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,4.95,0
1,0,-147,0,1,0,0,0,0,0,1,0,2,1,0,3,10,0
0,0,-90,0,0,0,0,0,0,0,1,0,30,1,0,0,3.69,0
0,0,-227,0,0,0,0,0.4375,0.5625,1,1,0,30,1,0.5,43,5.19,0
2,0,-54,0,0,0,0,0.548387097,0.451612903,0,1,1,30,1,0,3,3.01,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,0,1
1,0,-88,0,0,0.862204724,0,0.875,0.125,0,1,0,25,4,0.5,22,5.53,0
3,0,-165,0,0,0,0,0.444444444,0.555555556,0,1,6,30,4,0,388,6.05,0
3,0,0,0,0,0,0,0.304347826,0.695652174,0,1,0,22,1,0,669,7.55,0
1,0,0,0,0,0,0,0.423076923,0.576923077,0,0,1,28,1,1,2,1.23,1
1,0,-38,0,0,0,0,0.24137931,0.75862069,0,1,1,30,1,0,7,1.79,0
0,0,-75,0,0,0,0,0.055555556,0.944444444,0,1,1,1,1,0,13,9.13,0
1,0,0,0,0,0,0,0.315789474,0.684210526,0,0,0,30,1,0,0,0.91,1
0,0,-51,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,4.95,0
3,0,0,0,0,0,0,0.295081967,0.704918033,1,1,1,30,3,0,34,5.44,0
0,0,-65,0,0,0.114695341,0,0.230769231,0.769230769,0,1,0,29,1,0,270,2.99,0
0,0,-145,0,1,0,0,0,0,0,1,0,5,2,0,0,5.46,0
1,0,0,0,0,0,0,0.321428571,0.678571429,1,1,0,5,1,0,520,7.15,0
3,0,-165,0,0,0,0,0.444444444,0.555555556,0,1,6,26,4,0,359,6.05,0
1,0,-84,0,0,0.428571429,0,0.355555556,0.644444444,0,1,2,30,1,0,104,4.35,0
0,0,-127,0,0,0,0,0.375,0.625,1,1,1,20,2,0,417,5.32,0
2,0,-51,0,0,0.144736842,0,0.466666667,0.533333333,1,1,3,8,2,0,84,5.77,0
0,0,-329,0,0,0,0,0.4,0.6,0,1,0,30,1,0,12,5.11,0
0,0,0,0,1,0,0,1,0,0,1,0,27,1,0,6,4.53,0
1,0,-158,0,0,0.491525424,0,0.636363636,0.363636364,0,1,1,30,3,0,0,5.12,0
0,0,-78,0,0,0,0,0.7,0.3,0,1,0,30,1,0.5,4,2.65,0
0,0,-49,0,0,0.992895204,0,0.6,0.4,0,0,0,30,1,0,744,4.68,0
2,0,0,0,1,0,0,0.222222222,0.777777778,0,0,0,28,1,0,189,2.66,1
1,0,-147,0,1,0,0,0,0,0,1,0,14,1,0,3,10,0
0,0,-48,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,0,1
2,0,0,0,0,0,0,0.538461538,0.461538462,0,1,0,29,1,0,139,2.77,1
0,0,-22,0,1,0,0,0.5,0.5,0,0,1,29,1,0,1,0,1
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,1.69,1
2,0,-85,0,1,0,0,0.1,0.9,0,1,5,24,1,0,1,4.85,0
1,0,0,0,1,0,0,0.5,0.5,0,0,0,30,1,0,0,2.35,0
0,0,-265,1,0,0,0,0.862068966,0.137931034,0,1,0,30,1,0.5,0,3.27,0
1,0,-49,0,0,0,0,0,1,0,0,0,29,1,0.5,2,4.98,0
1,0,0,1,0,0,0,0.4,0.6,0,0,1,30,2,0.5,37,5.66,0
