redirects,not_indexed_by_google,certificate_age,email_submission,request_url_percentage,url_anchor_percentage,meta_percentage,script_percentage,link_percentage,use_iframe,has_suspicious_port,external_favicons,TTL,ip_address_count,check_sfh,count_domain_occurrences,page_rank_decimal,is_malicious
0,0,-329,0,0,0,0,0.421052632,0.578947368,0,1,0,29,1,0,10,3.6,0
0,0,-75,0,0,0,0,0.027027027,0.972972973,0,1,1,12,1,0,29,9.13,0
0,0,-75,0,0,0,0,0.016949153,0.983050847,0,1,1,8,1,0,45,9.13,0
0,0,-49,0,0,0.992895204,0,0.6,0.4,0,0,0,29,1,0,744,4.68,0
2,0,-313,0,0,0,0,0.450980392,0.549019608,0,1,2,29,5,0,174,5.33,0
1,0,-43,0,0,0,0,1,0,1,0,0,30,1,0,2,3.26,0
2,0,-312,0,0,0,0,0.052631579,0.947368421,0,1,4,7,3,0,147,6.98,0
2,0,-90,0,0,0,0,0.222222222,0.777777778,1,0,1,28,1,0,29,5.25,0
0,0,-75,0,0,0,0,0.020408163,0.979591837,0,1,1,23,1,0,39,9.13,0
0,0,0,0,1,0,0,0,0,0,1,0,30,1,0,0,5.15,0
3,0,-255,0,0,0,0,0.695652174,0.304347826,0,1,1,30,2,0.5,67,5.24,0
1,0,-165,0,0,0,0,0.464285714,0.535714286,0,1,6,30,1,0,0,5.56,0
0,0,-75,0,0,0,0,0.05,0.95,0,1,1,19,1,0,17,9.13,0
0,0,-227,0,0,0,0,0.3,0.7,1,1,0,16,1,1,71,8.1,0
1,0,-220,0,0,0,0,0.702450408,0.297549592,0,1,1,30,4,0,109,7.15,0
0,0,-322,0,0,0.181818182,0,0.307692308,0.692307692,0,0,0,15,1,0,25,5.6,0
2,0,0,0,0,0,0,0.333333333,0.666666667,0,1,1,7,1,0.5,342,5.51,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,10,1,0.5,66,10,0
1,0,-88,0,0,0,0,0.113636364,0.886363636,0,1,1,30,4,0,1,5.99,0
1,0,0,0,0,0,0,0.365384615,0.634615385,0,1,1,30,1,0,14,3.33,1
1,0,-75,0,0,0.063636364,0,0.225806452,0.774193548,0,1,0,29,1,0,212,5.83,0
1,0,-147,0,1,0,0,0,0,0,1,0,1,1,0,3,10,0
0,0,0,0,0,0,0,0.75,0.25,0,1,1,30,1,0,0,2.92,1
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,28,4,0,99,10,0
1,0,-65,0,0,0,0,0.294117647,0.705882353,1,1,5,29,4,0,61,10,0
0,0,-329,0,0,0,0,0.428571429,0.571428571,0,1,0,30,1,0,25,5.11,0
2,0,-190,0,1,0,0,0,1,0,1,1,30,3,0,3,7.05,0
1,0,0,0,0,0,0,0.4,0.6,0,0,1,30,1,1,0,0,1
0,0,-351,0,0,0,0,0.6,0.4,0,1,0,30,1,0,0,2.21,0
2,0,0,0,0,0,0,0.583333333,0.416666667,0,1,1,9,2,0.5,28,3.93,0
2,0,-81,0,0,0,0,0.533333333,0.466666667,1,1,1,10,2,0,0,5.16,0
1,0,0,0,0,0.089552239,0,0.176470588,0.823529412,1,1,1,30,4,0,135,5.09,0
3,0,-165,0,0,0,0,0.444444444,0.555555556,0,1,6,2,4,0,404,6.05,0
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,2.72,1
0,0,-15,0,0,0,0,0.625,0.375,0,1,0,1,1,0,4,5.35,0
0,0,-262,0,1,0,0,0,1,0,1,0,29,1,0,1,4.98,0
0,0,-329,0,0,0,0,0.428571429,0.571428571,0,1,0,30,1,0,19,5.11,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,16,1,0.5,66,10,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,30,1,0,1,2.57,1
0,0,-75,0,0,0,0,0.001436782,0.998563218,0,1,1,27,1,0,577,9.13,0
2,0,-87,0,0,0,0,0.164179104,0.835820896,1,1,1,29,2,0,0,5.15,0
0,0,-55,0,0,0.943925234,0,0.727272727,0.272727273,0,1,1,5,1,0.5,235,5.51,0
0,0,-85,0,0,0,0,0.230769231,0.769230769,1,1,0,30,1,0.5,65,4.65,0
4,0,-73,0,0,0.514440433,0,0.4,0.6,0,1,1,26,1,0,557,5.57,0
0,0,-127,0,0,0,0,0.375,0.625,1,1,1,24,2,0,283,5.32,0
0,0,-75,0,0,0,0,0.75,0.25,0,0,0,30,1,0,1,5.14,0
0,0,-291,0,0,0,0,0.358974359,0.641025641,0,1,1,30,1,0.5,7,4.24,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,29,1,0,1,2.75,1
1,0,-147,0,1,0,0,0,0,0,1,0,18,1,0,3,10,0
0,0,-35,0,0,0.861111111,0,0.8,0.2,0,0,0,30,1,0,33,4.87,0
1,0,0,0,0,0,0,0.25,0.75,0,0,1,30,1,0.5,0,1.82,1
0,0,-62,0,0,0.875,0,1,0,0,1,0,30,1,0,35,3.39,0
0,0,-63,0,0,0,0,0.363636364,0.636363636,1,1,2,30,2,0.5,705,5.56,0
2,0,0,0,0,0.145061728,0,0.452380952,0.547619048,0,1,0,25,1,0,637,5.78,0
1,0,-303,0,0,0,0,0.3,0.7,1,1,0,5,2,0,9,5.01,0
1,0,0,0,1,0,0,0.333333333,0.666666667,0,0,1,30,1,0,0,2.35,0
1,0,0,0,0,0,0,0.423076923,0.576923077,0,0,1,30,1,1,2,1.23,1
1,0,-8,0,1,0,0,0.578947368,0.421052632,0,1,1,30,1,0,20,10,0
0,0,-61,0,1,0,0,1,0,0,1,0,30,2,0,0,4.91,0
5,0,-290,1,0,0.967741935,0,0.571428571,0.428571429,0,1,2,30,1,0.5,2,4.9,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,30,1,0,1,1.6,1
0,0,-75,0,0,0,0,0.016129032,0.983870968,0,1,1,18,1,0,23,9.13,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,30,1,0,1,3.36,1
2,0,-81,0,0,0,0,0.5,0.5,1,1,1,30,2,0,0,5.17,0
1,0,-41,0,0,0.563829787,0,0.8,0.2,0,1,1,22,1,0,0,6.21,0
1,0,-89,0,0,0,0,0.5,0.5,1,1,0,30,4,0,14,4.91,0
0,0,-65,0,0,0,0,0.181818182,0.818181818,1,1,0,30,1,0,48,3.5,0
0,0,-343,0,0,0.706896552,0,0.538461538,0.461538462,0,1,1,30,4,0,64,4.96,0
1,0,0,0,1,0,0,0.333333333,0.666666667,0,0,1,30,1,0,0,3.59,0
0,0,-34,0,0,0,0,0.333333333,0.666666667,0,0,0,30,1,0,48,4.98,0
1,0,-326,0,0,0,0,0.297297297,0.702702703,1,1,3,30,4,0,55,5.14,0
3,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,30,1,0.5,66,10,0
1,0,-78,0,0,0,0,1,0,0,1,0,30,2,0,0,2.8,0
1,0,0,0,0,0,0,0.315789474,0.684210526,0,0,2,30,1,0,1,2.04,1
4,0,0,0,0,0,0,0.514285714,0.485714286,1,1,2,20,1,0,22,5.57,0
1,0,-65,0,0,0,0,0.294117647,0.705882353,1,1,5,26,4,0,61,10,0
1,0,-88,0,0,0,0,0.2,0.8,0,1,1,30,4,0,0,5.99,0
0,0,-271,0,0,0,0,0,1,0,1,10,28,1,0,375,8.47,0
2,0,0,0,0,0.833333333,0,0.2,0.8,0,1,1,11,4,0,16,10,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,12,1,0.5,66,10,0
0,0,-75,0,0,0,0,0.041666667,0.958333333,0,1,1,30,1,0,17,5.87,0
2,0,-60,0,0,0.476190476,0,0.125,0.875,1,1,2,30,2,0.5,0,2.59,0
0,0,-75,0,0,0,0,0.035714286,0.964285714,0,1,1,29,1,0,15,9.13,0
1,0,0,0,0,0,0,0.5,0.5,0,1,0,30,1,0,19,0,1
0,0,-75,0,0,0,0,0.066666667,0.933333333,0,1,1,9,1,0,13,9.13,0
1,0,-83,0,0,0,0,1,0,0,1,0,29,1,0,7,0,0
0,0,-180,0,0,0,0,0.6,0.4,1,1,2,30,1,0.5,90,5.14,0
0,0,-75,0,0,0,0,0.058823529,0.941176471,0,1,1,10,1,0,14,9.13,0
3,0,-37,0,0,0.182926829,0,0.681818182,0.318181818,0,1,1,30,1,0.5,0,3.99,0
3,0,-158,0,0,0.50877193,0,0.636363636,0.363636364,0,1,1,30,3,0,0,5.57,0
1,0,-58,0,0,0,0,0.645833333,0.354166667,1,1,3,23,2,0,161,5.81,0
1,0,-8,0,1,0,0,0.533333333,0.466666667,0,1,1,29,1,0,20,10,0
0,0,-89,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,5.2,0
0,0,-75,0,0,0,0,0.035714286,0.964285714,0,1,1,2,1,0,25,9.13,0
0,0,-169,0,0,0.236842105,0,0.179104478,0.820895522,1,1,2,30,2,0,82,3.9,0
0,0,0,0,1,0,0,0,0,0,1,0,29,1,0,1,3.14,1
1,0,-65,0,0,0,0,0.434782609,0.565217391,1,1,5,10,4,0,54,10,0
0,0,-67,0,0,0.072727273,0,0.587301587,0.412698413,0,0,0,30,1,0,397,2.52,1
1,0,-84,0,0,0.045454545,0,0.666666667,0.333333333,0,1,0,24,2,0.5,93,5.71,0
0,0,-209,0,0,0.346153846,0,0,1,0,1,0,29,3,0.5,197,5.66,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,17,4,0,103,10,0
3,0,-276,0,1,0,0,0.375,0.625,0,1,3,20,1,0,0,4.67,0
1,0,-42,0,0,0.166666667,0,0.351351351,0.648648649,1,0,0,29,1,0,90,4.93,0
1,0,-243,0,0,0,0,0.659090909,0.340909091,0,1,4,14,3,0,70,8,0
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,3.19,1
5,0,-41,0,0,0,0,0.722222222,0.277777778,1,1,2,29,4,0.5,66,5.48,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,4,1,0.5,66,10,0
0,0,0,0,0,0,0,0.384615385,0.615384615,0,1,0,30,1,0,5,2.45,1
1,0,-8,0,0,0,0,0.666666667,0.333333333,0,1,0,30,1,0,1,4.97,0
1,0,-81,0,0,0,0,0.441176471,0.558823529,0,0,0,28,1,0,162,3.24,0
2,0,0,0,0,0,0,0.333333333,0.666666667,1,1,2,30,1,1,0,2.01,1
2,0,-46,0,1,0,0,0.05,0.95,1,1,6,23,1,0,25,7.28,0
0,0,-65,0,0,0.995192308,0,0.142857143,0.857142857,0,1,1,6,1,0,47,2.91,0
2,0,-43,0,0,0,0,0.113636364,0.886363636,1,1,5,30,1,0.5,188,5.81,0
0,0,-58,0,1,0,0,1,0,0,0,0,30,9,0,3,4.98,0
1,0,0,0,1,0,0,0.333333333,0.666666667,0,0,1,15,1,0,0,3.17,1
1,0,-294,0,0,0,0,0.3125,0.6875,1,1,2,30,2,0,58,5.19,0
0,0,-68,0,0,0,0,0,1,0,0,0,30,1,0,4,2.64,0
2,0,-80,0,0,0,0,0.133333333,0.866666667,1,1,2,14,1,0,0,5.04,0
0,0,-75,0,0,0,0,0.066666667,0.933333333,0,1,1,21,1,0,12,9.13,0
0,0,-75,0,0,0,0,0.02173913,0.97826087,0,1,1,10,1,0,13,9.13,0
0,0,0,0,0,0,0,0,0,0,0,0,29,1,0,0,2.9,1
1,0,0,0,1,0,0,1,0,0,0,0,29,1,0,6,2.35,0
1,0,0,1,0,0,0,0.4,0.6,0,0,1,5,2,0.5,38,5.66,0
0,0,0,0,1,0,0,0.5,0.5,0,0,1,29,1,0,1,1.49,1
2,0,0,0,0,0,0,0.178571429,0.821428571,1,1,0,30,1,0,227,3.17,1
1,0,-243,0,0,0,0,0.680851064,0.319148936,0,1,4,11,3,0,80,8,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,12,4,0,99,10,0
1,0,-223,0,0,0,0,0.368421053,0.631578947,1,1,3,30,4,0,53,6.29,0
1,0,-288,0,0,0,0,0.357142857,0.642857143,1,1,1,12,1,0,0,5.74,0
1,0,0,0,0,0,0,0.291666667,0.708333333,0,1,0,17,1,0,812,7.55,0
1,0,0,0,1,0,0,1,0,0,0,0,30,1,0,0,0,1
1,0,-186,0,0,0,0,0.71875,0.28125,0,1,0,30,4,0,23,7.28,0
0,0,-127,0,0,0,0,0.375,0.625,1,1,1,11,2,0,567,5.32,0
0,0,0,0,0,0,0,0,1,0,0,0,29,1,0.5,5,1.75,1
2,0,-218,0,0,0.585106383,0,0.571428571,0.428571429,1,1,2,28,1,0,39,5.07,0
1,0,-288,0,0,0,0,0.333333333,0.666666667,1,1,1,30,4,0,65,8.32,0
3,0,0,0,0,0.245283019,0,0.152542373,0.847457627,1,1,1,29,1,0,106,5.3,0
1,0,-50,0,0,0,0,0.6,0.4,0,1,0,30,1,0,31,3.44,0
4,0,-144,0,0,0.844444444,0,0.153846154,0.846153846,1,1,8,29,4,0,0,5.2,0
2,0,-277,0,0,0.071186441,0,0.556818182,0.443181818,1,1,1,30,2,0.5,54,5.77,0
0,0,-65,0,0,0,0,0.411764706,0.588235294,1,1,0,30,1,0.5,229,5.04,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,8,4,0,100,10,0
0,0,-51,0,1,0,0,0.5,0.5,0,0,1,26,1,0,1,2.28,1
1,0,-34,0,0,0,0,0.133333333,0.866666667,1,1,2,30,4,0,328,5.87,0
3,0,-55,0,0,0,0,0.5,0.5,1,1,3,30,1,0,73,5.85,0
2,0,-88,0,0,0,0,0.113636364,0.886363636,0,1,1,21,4,0,0,5.53,0
3,0,-207,0,0,0,0,0.789473684,0.210526316,1,1,1,29,4,0,105,6.31,0
0,0,-75,0,0,0,0,0.066666667,0.933333333,0,1,1,21,1,0,12,9.13,0
0,0,-36,0,1,0,0,0,0,1,1,0,9,2,0,0,5.33,0
1,0,-303,0,0,0,0,0.3,0.7,1,1,0,30,2,0,9,5.01,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,25,1,0.5,66,10,0
4,0,0,0,0,0.038461538,0,0.48,0.52,0,0,2,12,2,0,0,3.11,1
0,0,-75,0,0,0,0,0.055555556,0.944444444,0,1,1,7,1,0,15,9.13,0
3,0,-61,0,0,0.12,0,0.264705882,0.735294118,0,1,0,30,3,0,69,5.37,0
2,0,-223,0,1,0,0,0,0,0,1,0,30,4,0,0,5.02,0
0,0,-60,0,0,0.875,0,1,0,0,1,0,29,1,0,33,3.8,0
2,0,-61,0,0,0.01242236,0,0.269230769,0.730769231,0,1,0,21,3,0,28,5.37,0
1,0,-303,0,0,0,0,0.3,0.7,1,1,0,30,2,0,9,5.01,0
0,0,-81,0,1,0,0,0.5,0.5,0,0,1,29,1,0,1,2.85,0
1,0,-243,0,0,0,0,0.673913043,0.326086957,0,1,4,1,3,0,76,8,0
0,0,-197,0,0,0.75,0,0,0,0,1,0,30,1,0,5,5.12,0
2,0,-62,0,1,0,0,0.181818182,0.818181818,0,1,0,30,1,0,0,5.89,0
1,0,0,0,1,0,0,0.5,0.5,0,1,1,29,1,0,0,2.3,1
2,0,0,0,0,0.419354839,0,0.35,0.65,0,1,2,28,2,0,7,3.16,1
3,0,-59,0,0,0,0,0.552631579,0.447368421,0,1,6,30,1,0,40,5.04,0
1,0,0,0,0,0.114285714,0,0.448275862,0.551724138,0,0,0,30,1,0,116,2.74,1
0,0,-75,0,0,0,0,0.071428571,0.928571429,0,1,1,30,1,0,19,5.51,0
2,0,-309,0,0,0,0,0.862745098,0.137254902,0,1,0,30,3,0,4,5.31,0
2,0,-8,0,0,0,0,0.047619048,0.952380952,0,1,1,14,1,0.5,28,6.92,0
0,0,-216,0,1,0,0,0.666666667,0.333333333,0,0,1,30,1,0,6,4.99,0
1,0,-63,0,0,0.291666667,0.083333333,0.333333333,0.583333333,0,1,0,28,4,0.5,11,4.08,0
3,0,0,0,0,0,0,0.421052632,0.578947368,0,1,0,23,1,0.5,33,3.77,1
1,0,-147,0,1,0,0,0,0,0,1,0,16,1,0,3,10,0
2,0,0,0,0,0,0,0.397058824,0.602941176,1,0,2,30,1,0,0,2.92,1
1,0,-145,0,1,0,0,0,0,0,1,0,1,2,0,0,6.25,0
2,0,-157,0,0,0,0,0.5,0.5,1,1,1,11,2,0,54,5.03,0
1,0,-46,0,0,0,0,0.153846154,0.846153846,0,1,2,30,1,0.5,18,6.53,0
2,0,0,0,0,0,0,0.1875,0.8125,0,1,0,30,1,0,140,1.6,1
2,0,-234,0,0,0.076923077,0,0.192307692,0.807692308,1,1,3,28,1,0,0,6.12,0
0,0,-75,0,0,0,0,0.0625,0.9375,0,1,1,5,1,0,8,7.42,0
0,0,-145,0,1,0,0,0,0,0,1,0,29,2,0,0,6.25,0
1,0,-36,0,0,0,0,0.608695652,0.391304348,1,1,1,28,2,0,135,4.01,0
0,0,-88,0,1,0,0,0.6,0.4,0,1,1,30,2,0,1,3.01,0
0,0,-75,0,0,0,0,0.025641026,0.974358974,0,1,1,19,1,0,32,9.13,0
1,0,-84,0,0,0.179245283,0,0.166666667,0.833333333,0,0,0,29,1,0,130,2.92,0
0,0,-127,0,0,0,0,0.375,0.625,1,1,1,17,2,0,336,5.32,0
1,0,-59,0,0,0,0,0,1,0,1,3,29,1,0,0,5.46,0
0,0,-202,0,0,0,0,0.6,0.4,0,1,0,30,2,0,3,5.01,0
1,0,-297,0,0,0.05625,0,0.625,0.375,1,1,0,30,2,0,18,5.36,0
1,0,-31,0,0,0,0,0.40625,0.59375,0,0,0,29,1,0,217,4.25,0
0,0,0,0,1,0,0,0,0,0,0,0,30,1,0,0,3.41,0
2,0,0,0,0,0,0,0.235294118,0.764705882,1,1,0,30,4,0,9,5.94,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,23,4,0,100,10,0
0,0,-164,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,3.87,0
1,0,-8,0,1,0,0,0.578947368,0.421052632,0,1,1,30,1,0,20,10,0
2,0,-62,0,1,0,0,0.181818182,0.818181818,0,1,0,30,1,0,0,5.3,0
1,0,-147,0,1,0,0,0,0,0,1,0,28,1,0,3,10,0
0,0,-75,0,0,0,0,0.066666667,0.933333333,0,1,1,19,1,0,9,9.13,0
0,0,-75,0,0,0,0,0.025641026,0.974358974,0,1,1,7,1,0,20,9.13,0
0,0,-81,0,0,0.981520591,0,0.5,0.5,0,0,0,30,1,0,80,5.04,0
1,0,-79,0,0,0,0,0.705882353,0.294117647,0,1,1,30,4,0,9,4.06,0
1,0,0,0,0,0.224137931,0,0.411764706,0.588235294,0,1,0,30,1,0,93,2.75,1
0,0,-74,0,0,0.132450331,0,0.482758621,0.517241379,0,1,1,30,2,0,77,8.84,0
1,0,-196,0,0,0,0,0.230769231,0.769230769,1,1,1,30,4,0,0,6.86,0
2,0,0,0,0,0.963768116,0,0.351351351,0.648648649,0,0,2,30,1,0.5,238,2.82,1
1,0,0,0,1,0,0,0.5,0.5,0,0,0,29,1,0,0,3.59,0
0,0,-238,0,0,0.317757009,0,0.285714286,0.714285714,1,0,1,28,1,0.5,124,0,0
2,0,0,0,0,0.257309942,0,0.470588235,0.529411765,1,0,1,26,1,0.5,233,5.76,0
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,3.67,1
0,0,-65,0,0,0.358695652,0,0.285714286,0.714285714,1,1,0,30,1,0,79,2.75,0
0,0,0,0,1,0,0,0.5,0.5,0,1,1,30,1,0,1,0,1
0,0,-83,0,1,0,0,0.5,0.5,0,1,1,29,1,0,1,4,0
0,0,-303,0,0,0,0,0.473684211,0.526315789,0,1,0,30,1,0,146,3.85,0
2,0,-266,0,0,0,0,0.592592593,0.407407407,0,1,1,10,1,0,101,6.37,0
1,0,-33,0,0,0,0,0.071428571,0.928571429,1,1,0,30,1,0,61,5.74,0
2,0,-81,0,0,0,0,0.5,0.5,1,1,1,30,2,0,0,5.17,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,9,4,0,182,10,0
0,0,-167,0,0,0,0,0.215686275,0.784313725,1,1,1,30,1,0,17,2.92,0
1,0,-56,0,0,0,0,0.578947368,0.421052632,0,1,0,30,1,0,38,4.88,0
1,0,-243,0,0,0,0,0.6875,0.3125,0,1,4,12,3,0,84,8,0
2,0,-81,0,0,0,0,0.533333333,0.466666667,1,1,1,29,2,0,0,5.16,0
1,0,0,0,0,0.073170732,0,0.446428571,0.553571429,0,1,0,28,1,0.5,84,2.77,1
2,0,-147,0,1,0,0,0,0,0,1,0,29,1,0,3,10,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,12,4,0,102,10,0
0,0,-329,0,0,0,0,0.4,0.6,0,1,0,29,1,0,13,5.11,0
0,0,-75,0,0,0,0,0.0625,0.9375,0,1,1,30,1,0,11,9.13,0
0,0,-84,0,0,0,0,0.2,0.8,0,0,0,30,1,0,1,5.27,0
1,0,-12,0,0,0,0,0.612903226,0.387096774,0,1,0,6,3,0,6,4.61,0
1,0,-88,0,0,0,0,0.181818182,0.818181818,1,1,1,28,1,0,0,5.28,0
1,0,-38,0,0,0.682926829,0,0,0,0,0,0,30,1,0,2,3.33,0
0,0,-75,0,0,0,0,0.008130081,0.991869919,0,1,1,28,1,0,104,9.13,0
1,0,-47,0,0,0.00591716,0,0.2,0.8,0,0,1,30,1,0,255,4.93,0
0,0,-75,0,0,0,0,0.016949153,0.983050847,0,1,1,16,1,0,52,9.13,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,23,4,0,97,10,0
0,0,-75,0,0,0,0,0.0625,0.9375,0,1,1,12,1,0,14,9.13,0
0,0,0,0,0,0,0,0.8,0.2,0,1,1,30,1,0,0,0,1
2,0,0,0,0,0,0,1,0,0,1,0,30,2,0,0,2.76,1
0,0,-65,0,0,0,0,0.25,0.75,1,1,0,30,1,0,152,4.88,0
1,0,-65,0,0,0,0,0.23255814,0.76744186,1,1,5,14,4,0,97,10,0
2,0,0,0,0,0.095238095,0,0.352941176,0.647058824,1,1,1,20,3,0,7,1.62,1
3,0,0,0,0,0.153374233,0,0.055555556,0.944444444,0,1,2,27,1,0,329,3.14,1
2,0,-160,0,0,0,0,0.411764706,0.588235294,1,1,0,30,2,0.5,77,6.73,0
1,0,0,0,0,0,0,0.541666667,0.458333333,0,0,2,20,1,0.5,0,2.55,1
0,0,0,0,1,0,0,0.5,0.5,0,0,1,30,1,0,1,2.57,1
1,0,-152,0,0,0,0,0,1,0,1,0,23,3,0,10,8.68,0
4,0,0,0,0,0,0,0.514285714,0.485714286,1,1,2,20,1,0,31,5.57,0
0,0,0,0,1,0,0,0.428571429,0.571428571,0,0,1,29,1,0,1,0,1
1,0,0,1,0,0,0,0.393442623,0.606557377,0,0,1,28,2,0.5,38,5.66,0
0,0,0,0,1,0,0,0.428571429,0.571428571,0,0,1,29,1,0,1,0,1
0,0,-240,0,0,0.084210526,0,0.466666667,0.533333333,0,1,0,30,3,0,168,7.42,0
0,0,-56,0,0,0.029411765,0,0.8,0.2,1,0,0,30,1,0.5,105,1.87,1
2,0,-54,0,0,0.047619048,0,0.25,0.75,0,0,1,30,1,0,0,5.08,0
